INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	208	Denmark				11500	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	222	El Salvador				11500	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	233	Estonia				11500	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	250	France				11500	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	268	Georgia				11500	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	276	Germany				11500	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	328	Guyana				11500	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	340	Honduras				11500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	352	Iceland				11500	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	380	Italy				11500	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	388	Jamaica				11500	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	404	Kenya				11500	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	438	Liechtenstein				11500	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	442	Luxembourg				11500	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	470	Malta				11500	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	584	Marshall Islands				11500	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	480	Mauritius				11500	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	492	Monaco				11500	MCO	7.424214814	43.73532918	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	499	Montenegro				11500	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	520	Nauru				11500	NRU	166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	524	Nepal				11500	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	528	Netherlands				11500	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	554	New Zealand				11500	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	558	Nicaragua				11500	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	807	North Macedonia				11500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	578	Norway				11500	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	591	Panama				11500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	598	Papua New Guinea				11500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	604	Peru				11500	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	498	Republic of Moldova				11500	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	659	Saint Kitts and Nevis				11500	KNA	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	670	Saint Vincent and the Grenadines				11500	VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	882	Samoa				11500	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	674	San Marino				11500	SMR	12.46329038	43.93841766	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	686	Senegal				11500	SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	688	Serbia				11500	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	703	Slovakia				11500	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	724	Spain				11500	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	729	Sudan				11500	SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	740	Suriname				11500	SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	752	Sweden				11500	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	780	Trinidad and Tobago				11500	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	826	United Kingdom of Great Britain and Northern Ireland				11500	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	862	Venezuela (Bolivarian Republic of)				11500	VEN	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	716	Zimbabwe				11500	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	434	Libya				11500	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	8	Albania				11500	ALB	20.06660928	41.13897007	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	12	Algeria				11500	DZA	2.678164227	28.15940032	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	24	Angola				11500	AGO	17.57817062	-12.33724746	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	48	Bahrain				11500	BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	204	Benin				11500	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	72	Botswana				11500	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	120	Cameroon				11500	CMR	12.7419827	5.692387031	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	818	Egypt				11500	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	324	Guinea				11500	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	332	Haiti				11500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	348	Hungary				11500	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	356	India				11500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	392	Japan				11500	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	428	Latvia				11500	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	450	Madagascar				11500	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	454	Malawi				11500	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	466	Mali				11500	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	504	Morocco				11500	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	508	Mozambique				11500	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	616	Poland				11500	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	643	Russian Federation				11500	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	144	Sri Lanka				11500	LKA	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	768	Togo				11500	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	788	Tunisia				11500	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	798	Tuvalu				11500	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	858	Uruguay				11500	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	860	Uzbekistan				11500	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	894	Zambia				11500	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	4	Afghanistan				11500	AFG	66.02688198	33.83160199	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	148	Chad				11500	TCD	18.66618401	15.36279341	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	694	Sierra Leone				11500	SLE	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	800	Uganda				11500	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	31	Azerbaijan				11500	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	68	Bolivia (Plurinational State of)				11500	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	140	Central African Republic				11500	CAF	20.93559492	7.003720791	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	170	Colombia				11500	COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	218	Ecuador				11500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	748	Eswatini				11500	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	242	Fiji				11500	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	308	Grenada				11500	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	320	Guatemala				11500	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	398	Kazakhstan				11500	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QV.2	I158e0e5f	Existence of laws on domestic violence	Sd11d0c44	Existence of laws on marital rape	296	Kiribati				11500	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
