INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	196	Cyprus				9500	CYP	33.22285964	35.05659437	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	203	Czechia				9500	CZE	15.33151382	49.73913871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	410	Republic of Korea				9500	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	180	Democratic Republic of the Congo				9500	COD	23.65496507	-2.877154732	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	208	Denmark				9500	DNK	9.326571283	56.03829721	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	262	Djibouti				9500	DJI	42.18274707	11.56004161	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	212	Dominica				9500	DMA	-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	214	Dominican Republic				9500	DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	218	Ecuador				9500	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	818	Egypt				9500	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	222	El Salvador				9500	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	226	Equatorial Guinea				9500	GNQ	10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	232	Eritrea				9500	ERI	38.11074289	16.12894644	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	233	Estonia				9500	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	748	Eswatini				9500	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	231	Ethiopia				9500	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	242	Fiji				9500	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	246	Finland				9500	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	250	France				9500	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	266	Gabon				9500	GAB	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	270	Gambia				9500	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	268	Georgia				9500	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	276	Germany				9500	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	288	Ghana				9500	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	300	Greece				9500	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	308	Grenada				9500	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	320	Guatemala				9500	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	831	Guernsey				9500	GGY	-2.200712402	49.71561166		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	324	Guinea				9500	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	624	Guinea-Bissau				9500	GNB	-14.40182514	12.11760394	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	328	Guyana				9500	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	332	Haiti				9500	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	340	Honduras				9500	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	348	Hungary				9500	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	352	Iceland				9500	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	356	India				9500	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	360	Indonesia				9500	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	364	Iran (Islamic Republic of)				9500	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	368	Iraq				9500	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	372	Ireland				9500	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	833	Isle of Man				9500	IMN	-4.538190305	54.22880901		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	376	Israel				9500	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	380	Italy				9500	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	388	Jamaica				9500	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	392	Japan				9500	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	832	Jersey				9500	JEY	-2.136773508	49.22353354		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	400	Jordan				9500	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	398	Kazakhstan				9500	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	404	Kenya				9500	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	296	Kiribati				9500	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	414	Kuwait				9500	KWT	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	417	Kyrgyzstan				9500	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	418	Lao People's Democratic Republic				9500	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	428	Latvia				9500	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	422	Lebanon				9500	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	426	Lesotho				9500	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	430	Liberia				9500	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	434	Libya				9500	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	438	Liechtenstein				9500	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	440	Lithuania				9500	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	442	Luxembourg				9500	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	450	Madagascar				9500	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	454	Malawi				9500	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	458	Malaysia				9500	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	466	Mali				9500	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.4	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	470	Malta				9500	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
