INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	533	Aruba	F	Female	SEX	F	Female	12100	ABW	-69.97050586	12.50878756		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	533	Aruba	M	Male	SEX	M	Male	12100	ABW	-69.97050586	12.50878756		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	36	Australia	F	Female	SEX	F	Female	12100	AUS	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	36	Australia	M	Male	SEX	M	Male	12100	AUS	134.3499412	-25.57717202	1.0	4	Country or Area	Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	40	Austria	F	Female	SEX	F	Female	12100	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	40	Austria	M	Male	SEX	M	Male	12100	AUT	14.14172472	47.58704857	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	48	Bahrain	M	Male	SEX	M	Male	12100	BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	72	Botswana	F	Female	SEX	F	Female	12100	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	72	Botswana	M	Male	SEX	M	Male	12100	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	178	Congo	F	Female	SEX	F	Female	12100	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	178	Congo	M	Male	SEX	M	Male	12100	COG	15.22052612	-0.840544119	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	276	Germany	F	Female	SEX	F	Female	12100	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	276	Germany	M	Male	SEX	M	Male	12100	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	392	Japan	M	Male	SEX	M	Male	12100	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	832	Jersey	F	Female	SEX	F	Female	12100	JEY	-2.136773508	49.22353354		4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	832	Jersey	M	Male	SEX	M	Male	12100	JEY	-2.136773508	49.22353354		4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	398	Kazakhstan	F	Female	SEX	F	Female	12100	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	398	Kazakhstan	M	Male	SEX	M	Male	12100	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	417	Kyrgyzstan	F	Female	SEX	F	Female	12100	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	417	Kyrgyzstan	M	Male	SEX	M	Male	12100	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	428	Latvia	F	Female	SEX	F	Female	12100	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	428	Latvia	M	Male	SEX	M	Male	12100	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	430	Liberia	F	Female	SEX	F	Female	12100	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	430	Liberia	M	Male	SEX	M	Male	12100	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	434	Libya	F	Female	SEX	F	Female	12100	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	434	Libya	M	Male	SEX	M	Male	12100	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	438	Liechtenstein	F	Female	SEX	F	Female	12100	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	438	Liechtenstein	M	Male	SEX	M	Male	12100	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	440	Lithuania	F	Female	SEX	F	Female	12100	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	440	Lithuania	M	Male	SEX	M	Male	12100	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	442	Luxembourg	F	Female	SEX	F	Female	12100	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	442	Luxembourg	M	Male	SEX	M	Male	12100	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	454	Malawi	F	Female	SEX	F	Female	12100	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	454	Malawi	M	Male	SEX	M	Male	12100	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	458	Malaysia	F	Female	SEX	F	Female	12100	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	458	Malaysia	M	Male	SEX	M	Male	12100	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	470	Malta	F	Female	SEX	F	Female	12100	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	470	Malta	M	Male	SEX	M	Male	12100	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	480	Mauritius	F	Female	SEX	F	Female	12100	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	480	Mauritius	M	Male	SEX	M	Male	12100	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	484	Mexico	F	Female	SEX	F	Female	12100	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	484	Mexico	M	Male	SEX	M	Male	12100	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	496	Mongolia	F	Female	SEX	F	Female	12100	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	496	Mongolia	M	Male	SEX	M	Male	12100	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	499	Montenegro	F	Female	SEX	F	Female	12100	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	499	Montenegro	M	Male	SEX	M	Male	12100	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	500	Montserrat	F	Female	SEX	F	Female	12100	MSR	-62.19261223	16.73558313		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	500	Montserrat	M	Male	SEX	M	Male	12100	MSR	-62.19261223	16.73558313		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	504	Morocco	F	Female	SEX	F	Female	12100	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	504	Morocco	M	Male	SEX	M	Male	12100	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	516	Namibia	F	Female	SEX	F	Female	12100	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	516	Namibia	M	Male	SEX	M	Male	12100	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	524	Nepal	F	Female	SEX	F	Female	12100	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	524	Nepal	M	Male	SEX	M	Male	12100	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	528	Netherlands	F	Female	SEX	F	Female	12100	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	528	Netherlands	M	Male	SEX	M	Male	12100	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	540	New Caledonia	F	Female	SEX	F	Female	12100	NCL	165.5067368	-21.41742531		4	Country or Area	Oceania, exc. Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	540	New Caledonia	M	Male	SEX	M	Male	12100	NCL	165.5067368	-21.41742531		4	Country or Area	Oceania, exc. Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	554	New Zealand	F	Female	SEX	F	Female	12100	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	554	New Zealand	M	Male	SEX	M	Male	12100	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	558	Nicaragua	F	Female	SEX	F	Female	12100	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	558	Nicaragua	M	Male	SEX	M	Male	12100	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	807	North Macedonia	F	Female	SEX	F	Female	12100	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	807	North Macedonia	M	Male	SEX	M	Male	12100	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	578	Norway	F	Female	SEX	F	Female	12100	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	578	Norway	M	Male	SEX	M	Male	12100	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	512	Oman	F	Female	SEX	F	Female	12100	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	512	Oman	M	Male	SEX	M	Male	12100	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	591	Panama	F	Female	SEX	F	Female	12100	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	591	Panama	M	Male	SEX	M	Male	12100	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	608	Philippines	F	Female	SEX	F	Female	12100	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	608	Philippines	M	Male	SEX	M	Male	12100	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	616	Poland	F	Female	SEX	F	Female	12100	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	616	Poland	M	Male	SEX	M	Male	12100	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	620	Portugal	F	Female	SEX	F	Female	12100	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	620	Portugal	M	Male	SEX	M	Male	12100	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	630	Puerto Rico	F	Female	SEX	F	Female	12100	PRI	-66.47591017	18.22753799		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	630	Puerto Rico	M	Male	SEX	M	Male	12100	PRI	-66.47591017	18.22753799		4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	410	Republic of Korea	F	Female	SEX	F	Female	12100	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	410	Republic of Korea	M	Male	SEX	M	Male	12100	KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	498	Republic of Moldova	F	Female	SEX	F	Female	12100	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	498	Republic of Moldova	M	Male	SEX	M	Male	12100	MDA	28.4650624	47.20236795	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	642	Romania	F	Female	SEX	F	Female	12100	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	642	Romania	M	Male	SEX	M	Male	12100	ROU	24.98481009	45.83893563	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	643	Russian Federation	F	Female	SEX	F	Female	12100	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	643	Russian Federation	M	Male	SEX	M	Male	12100	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	654	Saint Helena	F	Female	SEX	F	Female	12100	SHN	-5.705752501	-15.96503946		4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	654	Saint Helena	M	Male	SEX	M	Male	12100	SHN	-5.705752501	-15.96503946		4	Country or Area	Sub-Saharan Africa	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	670	Saint Vincent and the Grenadines	F	Female	SEX	F	Female	12100	VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	670	Saint Vincent and the Grenadines	M	Male	SEX	M	Male	12100	VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2019]	2019	2019	1	1	1
QV.4	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	674	San Marino	F	Female	SEX	F	Female	12100	SMR	12.46329038	43.93841766	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
