INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	222	El Salvador				9400	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	226	Equatorial Guinea				9400	GNQ	10.46535826	1.565792376	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	232	Eritrea				9400	ERI	38.11074289	16.12894644	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	233	Estonia				9400	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	748	Eswatini				9400	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	231	Ethiopia				9400	ETH	39.63505296	8.631223181	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	242	Fiji				9400	FJI	177.9660884	-17.83301566	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	246	Finland				9400	FIN	23.308447	61.91586738	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	250	France				9400	FRA	2.457288129	46.62660861	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	266	Gabon				9400	GAB	11.78727747	-0.60687619	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	270	Gambia				9400	GMB	-15.39944785	13.45295927	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	268	Georgia				9400	GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	276	Germany				9400	DEU	10.3806066	51.08862743	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	288	Ghana				9400	GHA	-1.205623522	7.964825185	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	300	Greece				9400	GRC	22.58307827	39.47301873	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	308	Grenada				9400	GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	320	Guatemala				9400	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	831	Guernsey				9400	GGY	-2.200712402	49.71561166		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	324	Guinea				9400	GIN	-11.28173419	11.00210343	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	624	Guinea-Bissau				9400	GNB	-14.40182514	12.11760394	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	328	Guyana				9400	GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	332	Haiti				9400	HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	340	Honduras				9400	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	348	Hungary				9400	HUN	19.41221519	47.1651448	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	352	Iceland				9400	ISL	-19.02116966	64.79134763	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	356	India				9400	IND	79.3608464	22.34642074	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	360	Indonesia				9400	IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	364	Iran (Islamic Republic of)				9400	IRN	54.19766348	32.74370885	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	368	Iraq				9400	IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	372	Ireland				9400	IRL	-7.121425272	53.25274054	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	833	Isle of Man				9400	IMN	-4.538190305	54.22880901		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	376	Israel				9400	ISR	34.62277992	31.06164552	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	380	Italy				9400	ITA	12.57022427	42.79917282	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	388	Jamaica				9400	JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	392	Japan				9400	JPN	139.2716103	36.6554539	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	832	Jersey				9400	JEY	-2.136773508	49.22353354		4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	400	Jordan				9400	JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	398	Kazakhstan				9400	KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	404	Kenya				9400	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	296	Kiribati				9400	KIR	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	414	Kuwait				9400	KWT	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	417	Kyrgyzstan				9400	KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	418	Lao People's Democratic Republic				9400	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	428	Latvia				9400	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	422	Lebanon				9400	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	426	Lesotho				9400	LSO	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	430	Liberia				9400	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	434	Libya				9400	LBY	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	438	Liechtenstein				9400	LIE	9.552985019	47.14167005	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	440	Lithuania				9400	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	442	Luxembourg				9400	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	450	Madagascar				9400	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	454	Malawi				9400	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	458	Malaysia				9400	MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	466	Mali				9400	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	470	Malta				9400	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	584	Marshall Islands				9400	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	478	Mauritania				9400	MRT	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	480	Mauritius				9400	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	484	Mexico				9400	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	492	Monaco				9400	MCO	7.424214814	43.73532918	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	496	Mongolia				9400	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	499	Montenegro				9400	MNE	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	504	Morocco				9400	MAR	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	508	Mozambique				9400	MOZ	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	104	Myanmar				9400	MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	516	Namibia				9400	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	524	Nepal				9400	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	528	Netherlands				9400	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	554	New Zealand				9400	NZL	170.4755673	-43.98721568	1.0	4	Country or Area	Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	558	Nicaragua				9400	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	562	Niger				9400	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	566	Nigeria				9400	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	807	North Macedonia				9400	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	578	Norway				9400	NOR	11.47846389	61.34311134	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	512	Oman				9400	OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	586	Pakistan				9400	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	591	Panama				9400	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	598	Papua New Guinea				9400	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	600	Paraguay				9400	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
QI.3	I79580982	Length of maternity leave	S79580982	Length of maternity leave	604	Peru				9400	PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
